,frequency,period,power
44,0.5113782634563248,1.955499620263791,1.6755344870640758
45,0.5227422248664654,1.9129887589537085,0.7428015481375335
46,0.5341061862766059,1.872286870465332,1.0679323356722492
47,0.5454701476867465,1.8332808939973038,0.4045391680164844
48,0.556834109096887,1.7958669982014406,1.0948250847124155
49,0.5681980705070275,1.759949658237412,1.1192114803724051
50,0.5795620319171682,1.7254408414092273,0.47173883335283606
51,0.5909259933273087,1.692259286766742,0.48917383437434114
52,0.6022899547374493,1.6603298662617092,0.922527667698245
53,0.6136539161475898,1.6295830168864924,2.079257424444515
54,0.6250178775577303,1.5999542347612836,0.11126071795007951
55,0.6363818389678709,1.5713836234262604,1.762888451735465
56,0.6477458003780114,1.5438154896819403,1.12979711001651
57,0.659109761788152,1.5171979812391483,0.06109124829157779
58,0.6704737231982926,1.4914827612181456,1.922503583449038
59,0.6818376846084331,1.466624715197843,0.9563290966849608
60,0.6932016460185736,1.4425816870798458,1.3408832642556712
61,0.7045656074287142,1.4193142405140418,0.6811657460007726
62,0.7159295688388547,1.396785443045565,0.41008965191032826
63,0.7272935302489953,1.374960670497978,0.9218840259414235
64,0.7386574916591359,1.3538074294133937,3.152769434394684
65,0.7500214530692764,1.333295195634403,0.732658797283058
66,0.761385414479417,1.313395267341352,1.1631124134923354
67,0.7727493758895575,1.2940806310569204,1.0181564629965865
68,0.7841133372996981,1.2753258393024722,0.9983850315467496
69,0.7954772987098386,1.2571068987410083,0.9773951293010896
70,0.8068412601199791,1.2394011677728252,1.0346412656908726
71,0.8182052215301198,1.2221872626648693,1.1021393627057803
72,0.8295691829402603,1.2054449713954876,0.873773044403917
73,0.8409331443504008,1.1891551744847377,0.2927000645245942
74,0.8522971057605414,1.1732997721582745,1.29885818502625
75,0.8636610671706819,1.157861617261455,1.5320221705439088
76,0.8750250285808224,1.1428244534009169,0.19822593259758345
77,0.886388989990963,1.1281728578444947,1.183768856554998
78,0.8977529514011036,1.1138921887578557,0.842640316767635
79,0.9091169128112442,1.0999685363983822,0.03253884365840738
80,0.9204808742213847,1.0863886779243284,1.0908267458315426
81,0.9318448356315252,1.0731400355106169,1.2280282579421844
82,0.9432087970416658,1.0602106374924167,0.8347872285032701
83,0.9545727584518063,1.0475890822841736,1.2764191959768185
84,0.965936719861947,1.0352645048455362,0.3303904903566976
85,0.9773006812720875,1.0232265454868672,0.9775608114116743
86,0.988664642682228,1.0114653208260986,2.2945235167871716
87,1.0000286040923687,0.9999713967258019,0.5777300300641542
88,1.0113925655025091,0.9887357630547257,1.1262471384028363
89,1.0227565269126497,0.9777498101318953,1.4029458906301704
90,1.0341204883227904,0.9670053067238524,0.30358066720929416
91,1.045484449732931,0.956494379476854,1.352387993799653
92,1.0568484111430714,0.9462094936760278,0.747467030223066
93,1.068212372553212,0.9361434352326657,0.5814689070614455
94,1.0795763339633526,0.9262892938091639,1.3517858922914834
95,1.090940295373493,0.9166404469986519,2.1252389681925328
96,1.1023042567836336,0.9071905454832019,0.2864878151001394
97,1.1136682181937743,0.8979334991007202,0.8620396794724946
98,1.1250321796039147,0.8888634637562686,1.4203046825220138
99,1.1363961410140553,0.8799748291187058,2.2897636219096817
100,1.147760102424196,0.8712622070482235,0.5176337813666083
101,1.1591240638343363,0.8627204207046136,0.2564414356842629
102,1.170488025244477,0.8543444942900057,1.1070063067455873
103,1.1818519866546175,0.8461296433833709,0.27235594324746926
104,1.1932159480647582,0.8380712658273388,1.2726325712686066
105,1.2045799094748986,0.8301649331308546,1.2234221572817792
106,1.2159438708850392,0.8224063823539306,0.1047790494296629
107,1.2273078322951798,0.814791508443246,1.268915298666184
108,1.2386717937053202,0.8073163569896383,1.1988078065924033
109,1.2500357551154608,0.7999771173806416,2.2494634706009644
110,1.2613997165256015,0.7927701163231583,0.7417287991138375
111,1.2727636779357419,0.7856918117131302,0.1188959572583509
112,1.2841276393458825,0.7787387868307131,0.43229635403718175
113,1.295491600756023,0.7719077448409699,1.0724112004822701
114,1.3068555621661635,0.7651955035814834,0.866963204362986
115,1.3182195235763041,0.7585989906195739,1.3353392991712894
116,1.3295834849864447,0.7521152385629963,2.540171973654657
117,1.3409474463965851,0.7457413806090728,0.6297432379421416
118,1.3523114078067258,0.7394746463182402,0.23291563852803143
119,1.3636753692168664,0.7333123575989214,0.4613945730001495
120,1.3750393306270068,0.7272519248914925,2.0513441591090036
121,1.3864032920371474,0.7212908435399228,1.3953681711391448
122,1.397767253447288,0.7154266903404112,1.934904599299211
123,1.4091312148574286,0.7096571202570208,0.8940130479111045
124,1.420495176267569,0.7039798632949646,0.10520514616604931
125,1.4318591376777097,0.6983927215227824,0.6441955666173574
126,1.4432230990878503,0.6928935662352014,0.9115530326466046
127,1.4545870604979907,0.687480335248989,2.646795642081118
128,1.4659510219081313,0.6821510303245781,0.28629646209303555
129,1.477314983318272,0.6769037147066967,1.311141555571104
130,1.4886789447284123,0.6717365107776381,0.9591605650347984
131,1.500042906138553,0.6666475978172014,1.1286927080605693
132,1.5114068675486936,0.6616352098636885,2.7185762034060352
133,1.522770828958834,0.656697633670676,0.30472200528223764
134,1.5341347903689746,0.6518332067545969,0.1027735788743903
135,1.5454987517791152,0.6470403155284601,2.009738991730763
136,1.5568627131892558,0.6423173935173034,0.1634997626734799
137,1.5682266745993962,0.6376629196512361,1.0437748760057608
138,1.5795906360095369,0.6330754166321625,1.6222162551219432
139,1.5909545974196775,0.6285534493705041,0.07565895598009392
140,1.6023185588298179,0.6240956234884438,1.1905129830814998
141,1.6136825202399585,0.6197005838864126,1.2314746903692455
142,1.6250464816500991,0.6153670133697243,0.22568954757814438
143,1.6364104430602395,0.6110936313324347,4.26318236045548
144,1.6477744044703801,0.6068791924956591,0.9180452524211397
145,1.6591383658805208,0.6027224856977437,0.9446229557431274
146,1.6705023272906612,0.5986223327338135,1.3515327919825937
147,1.6818662887008018,0.5945775872423688,0.37326289220726433
148,1.6932302501109424,0.5905871336367153,1.4400798398881918
149,1.7045942115210828,0.5866498860791373,0.9585424319172463
150,1.7159581729312234,0.5827647874958317,0.05905211120964826
151,1.727322134341364,0.5789308086307275,1.120736598916852
152,1.7386860957515045,0.575146947136409,0.5185032562136698
153,1.750050057161645,0.5714122267004583,1.345944202953865
154,1.7614140185717857,0.5677256962056166,1.35335545984684
155,1.7727779799819263,0.5640864289222473,3.8684462637546706
156,1.7841419413920667,0.5604935217316598,0.3298283433309092
157,1.7955059028022073,0.5569460943789277,0.25614458883537033
158,1.806869864212348,0.553443288753903,3.463367438148742
159,1.8182338256224884,0.5499842681991911,0.0712833907861139
160,1.829597787032629,0.5465682168439167,0.2576711319462623
161,1.8409617484427696,0.5431943389621641,1.2809404149502581
162,1.85232570985291,0.5398618583550343,2.5582857085222694
163,1.8636896712630506,0.5365700177553084,1.7550256814006482
164,1.8750536326731913,0.5333180782537611,1.0336536903233502
165,1.8864175940833317,0.5301053187462084,0.5850887742903238
166,1.8977815554934723,0.5269310354004226,0.8572732882267813
167,1.909145516903613,0.5237945411420868,1.4331438390382862
168,1.9205094783137535,0.5206951651589975,1.125833583265779
169,1.931873439723894,0.5176322524227681,0.4967338281943462
170,1.9432374011340345,0.5146051632273133,0.44404497530889253
171,1.9546013625441752,0.5116132727434336,1.255414133509065
172,1.9659653239543156,0.5086559705888473,0.430955958737457
173,1.9773292853644562,0.5057326604130493,0.05436816462960659
174,1.9886932467745968,0.5028427594964033,1.1726692662265124
175,2.000057208184737,0.4999856983629011,1.1722215621208307
176,2.0114211695948776,0.49716092040604853,4.821934663117121
177,2.0227851310050182,0.49436788152736283,1.1065404700824946
178,2.034149092415159,0.4916060497869865,2.3653126806345215
179,2.0455130538252995,0.48887490506594766,0.7637444320366553
180,2.05687701523544,0.48617393873961645,0.3946850653533205
181,2.0682409766455807,0.4835026533619262,0.13943630807171387
182,2.0796049380557213,0.4808605623599485,0.8919789175533216
183,2.0909688994658615,0.4782471897384271,0.46504150320962395
184,2.102332860876002,0.4756620697938951,4.203585289973786
185,2.1136968222861428,0.4731047468380139,0.35621404499118164
186,2.1250607836962834,0.4705747749297892,1.5995506771389951
187,2.136424745106424,0.46807171761633287,1.63495174014378
188,2.1477887065165646,0.4655951476818549,1.113847562855565
189,2.159152667926705,0.46314464690458207,3.3170679076418947
190,2.1705166293368454,0.460719805821312,0.4830823702950964
191,2.181880590746986,0.45832022349932594,0.5107772388916184
192,2.1932445521571267,0.45594550731539163,0.2315877254134525
193,2.2046085135672673,0.45359527274160094,0.4929762899001664
194,2.215972474977408,0.4512691431377978,4.805200938272211
195,2.2273364363875485,0.4489667495503601,2.2206209022043635
196,2.2387003977976887,0.4466877305171096,0.8866984282108222
197,2.2500643592078293,0.4444317318781343,0.30133420889069373
198,2.26142832061797,0.44219840659231446,1.1788886818696414
199,2.2727922820281106,0.4399874145593529,1.359355046550512
200,2.284156243438251,0.4377984224471173,1.8738337799490992
201,2.295520204848392,0.4356311035241118,1.105901133039763
202,2.306884166258532,0.43348513749689943,0.10797856886295655
203,2.3182481276686726,0.4313602103523068,1.5193320962528245
204,2.3296120890788132,0.42925601420424675,1.018620569925031
205,2.340976050488954,0.42717224714500285,0.03099600235589871
206,2.3523400118990945,0.42510861310082404,1.2268586934247911
207,2.363703973309235,0.42306482169168547,1.4285961323351253
208,2.3750679347193757,0.4210405880950745,0.8296171275521907
209,2.386431896129516,0.41903563291366946,0.5138418449442981
210,2.3977958575396565,0.41704968204678,0.09464411322338796
211,2.409159818949797,0.4150824665654273,0.8633016579707041
212,2.4205237803599378,0.41313372259094167,0.5300997731613213
213,2.4318877417700784,0.4112031911769653,2.1742066590203972
214,2.443251703180219,0.4092906181947469,1.569725812785961
215,2.454615664590359,0.4073957542216231,1.7669645709344408
216,2.4659796260005,0.40551835443258333,0.09862245440125554
217,2.4773435874106404,0.40365817849481916,1.253269226423413
218,2.488707548820781,0.40181499046516245,0.9254132720204657
219,2.5000715102309217,0.3999885586903208,0.2913440814117733
220,2.5114354716410623,0.39817865570982164,0.45091128125928276
221,2.5227994330512025,0.3963850581615792,1.8716129959602843
222,2.534163394461343,0.39460754669000264,4.8971500498879
223,2.5455273558714837,0.3928459058565651,1.1314027073622823
224,2.5568913172816243,0.3910999240527581,0.005511896450711848
225,2.568255278691765,0.38936939341535654,0.9629214832949988
226,2.5796192401019056,0.3876541097439232,1.7357264990482306
227,2.590983201512046,0.38595387242048496,0.6176025185650287
228,2.6023471629221864,0.3842684843313126,0.058840279832318584
229,2.613711124332327,0.3825977517907417,1.2500219713556733
230,2.6250750857424676,0.38094148446697224,1.732976225599303
231,2.6364390471526082,0.37929949530978696,2.256377864221406
232,2.647803008562749,0.37767160048013126,0.525099494468479
233,2.6591669699728895,0.37605761928149817,1.320544635381358
234,2.6705309313830297,0.37445737409306634,0.2520957108454689
235,2.6818948927931703,0.3728706903045364,3.52100962999484
236,2.693258854203311,0.3712973962526185,0.2623843010335425
237,2.7046228156134515,0.3697373231591201,0.09690232692400043
238,2.715986777023592,0.3681903050705882,0.0340598472356402
239,2.7273507384337328,0.3666561787994607,1.2688060450122276
240,2.738714699843873,0.36513478386668297,1.3670954192681335
241,2.7500786612540136,0.36362596244574624,0.42020545194273695
242,2.761442622664154,0.3621295593081094,3.3185556773810028
243,2.772806584074295,0.3606454217699614,0.021754731825475052
244,2.7841705454844354,0.3591733996402881,2.2105825778407797
245,2.795534506894576,0.3577133451702056,2.2083672399950935
246,2.8068984683047167,0.3562651130035246,4.6717936499585155
247,2.818262429714857,0.35482856012851044,3.0790272875146423
248,2.8296263911249975,0.3534035458308056,0.6887238239838733
249,2.840990352535138,0.3519899316474823,0.5735074103409936
250,2.8523543139452787,0.35058758132219353,1.052950820602628
251,2.8637182753554193,0.3491963607613912,1.4324885088088692
252,2.87508223676556,0.3478161379915833,1.4810891478364907
253,2.8864461981757,0.34644678311760074,0.3680849133990768
254,2.8978101595858408,0.34508816828184546,0.06164848456162234
255,2.9091741209959814,0.3437401676244945,0.2689865100714866
256,2.920538082406122,0.3424026572446326,1.211539866482516
257,2.9319020438162626,0.34107551516228907,0.8474750160303083
258,2.9432660052264032,0.3397586212813536,0.6678934470430716
259,2.954629966636544,0.3384518573533484,0.05580039726278899
260,2.965993928046684,0.3371551069420329,3.5784609631425934
261,2.9773578894568247,0.33586825538881904,0.5340101164986554
262,2.9887218508669653,0.3345911897789756,1.423224571375315
263,3.000085812277106,0.3333237989086007,2.3373038417024077
264,3.0114497736872465,0.33206597325234183,1.6165304053897414
265,3.022813735097387,0.33081760493184426,0.15938965802555807
266,3.0341776965075273,0.32957858768490855,0.7442664354540417
267,3.045541657917668,0.328348816835338,2.3879532501065825
268,3.0569056193278086,0.32712818926345943,4.834906966479603
269,3.068269580737949,0.32591660337729844,0.3143294786866297
270,3.07963354214809,0.32471395908439327,0.6738677572021928
271,3.0909975035582304,0.32352015776423004,2.2986582812943888
272,3.102361464968371,0.32233510224128414,0.2592135102127551
273,3.1137254263785112,0.3211586967586518,0.6685271856815213
274,3.125089387788652,0.31999084695225666,2.003747996063614
275,3.1364533491987925,0.31883145982561806,0.44583688788197967
276,3.147817310608933,0.3176804437251646,5.476009949777622
277,3.1591812720190737,0.31653770831608125,0.7363974126567805
278,3.1705452334292143,0.3154031645586759,2.81129749461882
279,3.1819091948393545,0.3142767246852521,0.8114605671492318
280,3.193273156249495,0.31315830217747537,10.024011035028764
281,3.2046371176596358,0.3120478117442219,5.675676655524496
282,3.2160010790697764,0.3109451692998961,1.8133185881639655
283,3.227365040479917,0.3098502919432063,0.7080006334905965
284,3.2387290018900576,0.308763097936388,0.886620119823455
285,3.250092963300198,0.3076835066848622,0.012685621600898839
286,3.2614569247103384,0.3066114387173191,1.051707299279011
287,3.272820886120479,0.30554681566621733,0.17994607759370848
288,3.2841848475306197,0.3044895602486871,0.7117704482252022
289,3.2955488089407603,0.30343959624782957,0.41564688783948733
290,3.306912770350901,0.3023968484944006,0.4358079922740663
291,3.3182767317610415,0.30136124284887184,4.0891017657946875
292,3.3296406931711817,0.30033270618385866,0.32420465295923206
293,3.3410046545813223,0.29931116636690674,2.6597905866679143
294,3.352368615991463,0.2982965522436291,4.591849443995278
295,3.3637325774016036,0.2972887936211844,2.600268107518529
296,3.375096538811744,0.29628782125208947,0.9123276479366962
297,3.386460500221885,0.29529356681835767,1.9308972685872174
298,3.397824461632025,0.2943059629159551,2.6271508613741275
299,3.4091884230421656,0.29332494303956863,0.5147181201911181
300,3.4205523844523062,0.29235044156767637,0.5913657605565057
301,3.431916345862447,0.29138239374791586,2.312374805055563
302,3.4432803072725875,0.2904207356827412,0.5484672733182009
303,3.454644268682728,0.2894654043153638,1.057403312150959
304,3.4660082300928683,0.28851633741596916,0.862008131387615
305,3.477372191503009,0.2875734735682045,0.1829975093410381
306,3.4887361529131495,0.28663675215593026,0.2578718657684409
307,3.50010011432329,0.28570611335022916,0.5872923442549106
308,3.511464075733431,0.28478149809666853,0.8977648899360453
309,3.5228280371435714,0.2838628481028083,3.4374373033247214
310,3.534191998553712,0.2829501058259504,0.027857407789531538
311,3.545555959963852,0.2820432144611237,2.4959365633116013
312,3.556919921373993,0.281142117929299,1.2066523273766012
313,3.5682838827841334,0.2802467608658299,5.599596184162951
314,3.579647844194274,0.27935708860911296,5.195940868396444
315,3.5910118056044147,0.27847304718946386,3.76314342760767
316,3.6023757670145553,0.2775945833182037,1.4803016662415556
317,3.6137397284246955,0.2767216443769515,0.028710888457870225
318,3.625103689834836,0.27585417840711784,0.10634429921844595
319,3.6364676512449767,0.27499213409959555,0.5079179220141734
320,3.6478316126551174,0.27413546078464357,0.09987086914714985
321,3.659195574065258,0.2732841084219583,0.18746408698855171
322,3.6705595354753986,0.2724380275909306,1.1429481807953095
323,3.681923496885539,0.27159716948108203,0.017663324066290932
324,3.6932874582956794,0.27076148588267873,1.336646081468228
325,3.70465141970582,0.26993092917751715,1.1951286029873718
326,3.7160153811159606,0.2691054523298795,1.752812846041524
327,3.7273793425261013,0.2682850088776542,1.0462497507928588
328,3.738743303936242,0.2674695529236188,2.652146665934006
329,3.7501072653463825,0.26665903912688055,0.04873491155767529
330,3.7614712267565227,0.2658534226944731,2.0390003008397573
331,3.7728351881666633,0.2650526593731042,0.39357134855799253
332,3.784199149576804,0.2642567054410528,0.6480730013673166
333,3.7955631109869445,0.2634655177002113,1.1821622023457836
334,3.806927072397085,0.2626790534682704,1.247704306085072
335,3.818291033807226,0.2618972705710434,2.310128356361681
336,3.8296549952173664,0.2611201273349275,0.3490547654324348
337,3.8410189566275066,0.2603475825794988,1.3159226557227555
338,3.852382918037647,0.2595795956102377,0.04222627190697088
339,3.863746879447788,0.25881612621138406,0.45733794040446557
340,3.8751108408579285,0.25805713463891666,0.2673542523334671
341,3.886474802268069,0.25730258161365666,0.218784234212764
342,3.8978387636782097,0.2565524283144915,0.8792426183402829
343,3.90920272508835,0.2558066363717168,1.0998393197048795
344,3.9205666864984905,0.25506516786049444,2.6542893636921594
345,3.931930647908631,0.25432798529442363,2.22654418886292
346,3.9432946093187717,0.2535950516192236,3.2329320447373227
347,3.9546585707289124,0.25286633020652466,4.813178052425671
348,3.966022532139053,0.2521417848477667,3.7239146974397292
349,3.977386493549193,0.25142137974820167,3.3783254343938545
350,3.988750454959334,0.2507050795209988,1.2274729932791386
351,4.000114416369474,0.24999284918145054,0.14216589207619007
352,4.011478377779614,0.24928465414127648,0.19819513062367325
353,4.022842339189755,0.24858046020302427,0.4069481003940388
354,4.034206300599895,0.24788023355456507,0.8531743434476478
355,4.0455702620100364,0.24718394076368141,1.044746503832758
356,4.056934223420177,0.24649154877274676,0.5094611184871756
357,4.068298184830318,0.24580302489349326,0.576198459097748
358,4.079662146240458,0.24511833680186795,0.6989487307288424
359,4.091026107650598,0.2444374525329739,2.2561900026028874
360,4.102390069060739,0.24376034047609582,0.42664848251589976
361,4.113754030470879,0.24308696936980828,6.119725142679291
362,4.12511799188102,0.24241730829716415,0.16714952758052548
363,4.1364819532911605,0.24175132668096316,1.1022602267025314
364,4.147845914701302,0.2410889942790975,1.161098849191709
365,4.159209876111442,0.2404302811799743,0.9548534317994896
366,4.170573837521582,0.23977515779801253,2.0426152991732645
367,4.181937798931723,0.23912359486921356,1.373974663202557
368,4.193301760341863,0.2384755634468038,0.3108729316933273
369,4.204665721752004,0.23783103489694754,2.5454455619011256
370,4.216029683162144,0.2371899808945299,0.8848883988032027
371,4.2273936445722855,0.23655237341900695,0.7442622686295715
372,4.238757605982426,0.2359181847503233,1.4441666159334905
373,4.250121567392566,0.23528738746489464,0.19950817924687708
374,4.261485528802707,0.2346599544316549,0.9791904186336948
375,4.272849490212847,0.2340358588081665,0.38258686263068287
376,4.284213451622988,0.23341507403679201,0.5016797597781434
377,4.295577413033128,0.2327975738409275,4.5819341613524776
378,4.3069413744432685,0.23218333222129445,1.2469839841107047
379,4.31830533585341,0.23157232345229103,0.9319424787070868
380,4.32966929726355,0.2309645220784005,5.362508322879005
381,4.341033258673691,0.230359902910656,5.996050421151376
382,4.352397220083831,0.22975844102316081,4.2054387645880364
383,4.363761181493972,0.22916011174966297,1.4832501192904746
384,4.375125142904112,0.22856489068018335,0.6428301144347736
385,4.386489104314252,0.22797275365769584,0.7332694728399654
386,4.3978530657243935,0.2273836767748594,1.825163613163844
387,4.409217027134534,0.2267976363708005,0.8392138583843936
388,4.420580988544675,0.22621460902794496,0.11593348381760953
389,4.431944949954815,0.22563457156889896,4.031685819393993
390,4.443308911364956,0.22505750105337746,0.35665733601332933
391,4.454672872775096,0.22448337477518007,0.47786274167409837
392,4.466036834185236,0.22391217025921273,1.495839516893401
393,4.477400795595377,0.2233438652585548,0.15926460066351814
394,4.488764757005518,0.22277843775157113,2.4615340985890732
395,4.500128718415659,0.22221586593906714,1.2841081445645843
396,4.511492679825799,0.22165612824148764,0.6250069364342152
397,4.522856641235939,0.2210992032961573,0.16899911906451956
398,4.53422060264608,0.22054506995456288,0.12266628884119118
399,4.54558456405622,0.2199937072796765,1.0260382847135492
400,4.556948525466361,0.21944509454331818,0.483049532574503
401,4.5683124868765015,0.21889921122355868,0.03361153143479205
402,4.5796764482866426,0.21835603700216025,0.6632355125376442
403,4.591040409696783,0.21781555176205591,1.0354132576487602
404,4.602404371106923,0.21727773558486568,1.634510487791374
405,4.613768332517064,0.21674256874844972,2.0204472289869218
406,4.625132293927204,0.2162100317244978,1.053834668127113
407,4.636496255337345,0.2156801051761534,0.4990030723829609
408,4.647860216747485,0.2151527699556738,0.19561488506580743
409,4.6592241781576265,0.21462800710212337,0.05811596059023212
410,4.670588139567767,0.2141057978391012,3.127328695280107
411,4.681952100977907,0.21358612357250145,3.0368341527450653
412,4.693316062388048,0.2130689658883065,2.8250704143948773
413,4.704680023798188,0.21255430655041208,1.6883680138518904
414,4.716043985208329,0.21204212749848333,1.3864787413013555
415,4.727407946618469,0.21153241084584276,3.6615529261938917
416,4.73877190802861,0.2110251388773875,1.6966200199917496
417,4.7501358694387505,0.2105202940475373,1.3757785223326868
418,4.761499830848891,0.21001785897821146,0.226514942105463
419,4.772863792259032,0.20951781645683473,0.5629253291260682
420,4.784227753669172,0.20902014943437197,1.1191513931533932
421,4.795591715079313,0.20852484102339,0.19075153024816108
422,4.806955676489453,0.20803187449614796,4.0691383152759615
423,4.818319637899593,0.20754123328271368,0.7710216408416287
424,4.8296835993097345,0.20705290096910728,1.010460389269433
425,4.841047560719875,0.2065668612954709,1.4342253308066364
426,4.852411522130016,0.20608309815426368,0.06895532937874714
427,4.863775483540156,0.2056015955884827,0.6382023054184623
428,4.875139444950297,0.20512233778990813,0.6768640476736667
429,4.886503406360437,0.20464530909737347,1.074619032455548
430,4.897867367770577,0.2041704939950594,0.2016336879264942
431,4.909231329180718,0.20369787711081155,0.008667786532034809
432,4.9205952905908585,0.20322744321448175,2.3198499441405773
433,4.931959252001,0.20275917721629166,0.25596334960853184
434,4.94332321341114,0.20229306416521975,0.9657863850906463
435,4.954687174821281,0.20182908924740958,0.2007796491000975
436,4.966051136231421,0.2013672377846009,0.8719598060030943
437,4.977415097641561,0.20090749523258128,0.10156334110831168
438,4.988779059051702,0.20044984717965966,2.378348627866994
439,5.0001430204618424,0.19999427934516045,1.4771920424254972
440,5.0115069818719835,0.19954077757793784,1.5565548968435172
441,5.022870943282124,0.19908932785491085,0.629891006654013
442,5.034234904692264,0.1986399162796176,0.4494646055323445
443,5.045598866102405,0.1981925290807896,1.9439593206534413
444,5.056962827512545,0.19774715261094516,1.04163418221437
445,5.068326788922686,0.19730377334500132,1.033615013886168
446,5.079690750332826,0.19686237787890512,2.4417023291799778
447,5.091054711742967,0.19642295292828255,2.680479283504633
448,5.102418673153108,0.195985485327106,2.479707854847838
449,5.113782634563248,0.19554996202637911,2.063543629279985
450,5.125146595973389,0.19511637009283944,1.52998790717514
451,5.136510557383529,0.1946846967076783,0.020618544203431653
452,5.14787451879367,0.19425492916527723,0.5580237551195172
453,5.15923848020381,0.19382705487196167,1.6755568479475171
454,5.170602441613951,0.1934010613447705,0.5789466153807521
455,5.1819664030240915,0.19297693621024253,1.2178476598545316
456,5.193330364434232,0.19255466720321793,0.6015307824164597
457,5.204694325844373,0.1921342421656563,2.7188657889313506
458,5.216058287254513,0.1917156490454697,3.564418655680263
459,5.227422248664654,0.19129887589537084,0.4207357556568588
460,5.238786210074794,0.19088391087173665,0.34454283762188154
461,5.250150171484934,0.19047074223348615,0.8028988954347
462,5.261514132895075,0.1900593583409732,2.1417652718631786
463,5.272878094305216,0.18964974765489354,0.8994476760735478
464,5.284242055715357,0.18924189873520555,0.6789778545642026
465,5.295606017125497,0.18883580024006566,0.18889142942534543
466,5.306969978535638,0.1884314409247764,1.1777151321376027
467,5.318333939945778,0.18802880964074914,0.35019553459081065
468,5.329697901355918,0.18762789533447888,0.46608537753425244
469,5.341061862766059,0.18722868704653317,0.5241370099937829
470,5.3524258241761995,0.1868311739105533,0.4940270481482356
471,5.363789785586341,0.1864353451522682,2.539523725314257
472,5.375153746996481,0.18604119008852132,1.887018571858113
473,5.386517708406622,0.18564869812630924,2.741157244700204
474,5.397881669816762,0.18525785876183282,0.5920815075287293
475,5.409245631226902,0.18486866157956008,0.5989197016261971
476,5.420609592637043,0.18448109625130102,1.9348318627098504
477,5.431973554047183,0.18409515253529413,1.081015502371707
478,5.4433375154573245,0.18371082027530394,0.9449970126669773
479,5.454701476867465,0.1833280893997304,3.7188638123630353
480,5.466065438277605,0.18294694992072888,2.947862947456058
481,5.477429399687746,0.18256739193334148,1.0809704011280885
482,5.488793361097886,0.18218940561463892,0.3709206674138813
483,5.500157322508027,0.18181298122287312,1.8089046616982554
484,5.511521283918167,0.1814381090966404,0.7368990879763234
485,5.522885245328308,0.1810647796540547,0.1778384587992165
486,5.534249206738449,0.1806929833919314,0.6973027850399135
487,5.545613168148589,0.18032271088498072,1.193257535499312
488,5.55697712955873,0.17995395278501142,1.8479112572359653
489,5.56834109096887,0.17958669982014408,0.3735830073834487
490,5.579705052379011,0.17922094279403378,2.0171986325609774
491,5.591069013789151,0.17885667258510282,1.4508145954991103
492,5.602432975199292,0.17849388014578213,0.7782362259084573
493,5.6137969366094325,0.17813255650176232,3.3046286953916852
494,5.625160898019573,0.17777269275125374,0.7973033276128226
495,5.636524859429714,0.17741428006425522,1.7287090249322912
496,5.647888820839854,0.17705730968183217,0.8798773992082933
497,5.659252782249995,0.1767017729154028,1.0129454207246689
